Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
7c8c2eb9-9974-356e-af26-9a79a755f8c5,PCP37374,186 /2 HAMPSHIRE ST,CAMBRIDGE,MA,02139-1307,42.376043,-71.11868,617-876-4488,1937.4000000000005,15
139e409a-2a09-3514-86b1-a68b9c5c3090,PCP37492,1853 COMMONWEALTH AVE,BRIGHTON,MA,02135-5498,42.33196,-71.020173,617-562-1600,4133.119999999998,32
3268c752-41d7-3633-8e13-e6a44469cb00,PCP37526,19 COUNTY RD,MATTAPOISETT,MA,02739-1577,41.661363,-70.812024,508-758-3754,5812.199999999996,45
8d004a05-5391-3e80-82a9-d51d28ccc405,LIVING WELL CHIROPRACTIC  LLC,535 CURRAN HWY,NORTH ADAMS,MA,01247-3901,42.675551,-73.11810899999999,413-663-5500,3616.4799999999987,28
daad70f0-5913-38ff-af69-3e160a44b949,PCP38272,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,978-957-4474,3228.999999999999,25
7d6d69ac-5aea-3c5f-8216-f32b5eaace5c,PCP38515,925 MAIN ST,WALPOLE,MA,02081-2966,42.146285999999996,-71.255604,508-668-5254,4262.279999999998,33
159f077a-8598-357d-99e1-0b32412cd0fd,PCP38793,100 HIGHLAND ST,MILTON,MA,02186-3877,42.241557,-71.082432,617-698-6105,11495.23999999999,89
819507f6-772a-3a2c-ac1d-d6b806531744,PCP39516,3003 CRANBERRY HWY B,E WAREHAM,MA,02538-1354,41.793699,-70.638745,508-295-2661,4778.919999999997,37
405c1042-e54b-3ff3-a5f8-d6a0dcf03518,AUBURN PODIATRY LLP,492 WASHINGTON ST,AUBURN,MA,01501-5708,42.198708,-71.846006,508-832-6075,5941.359999999996,46
a0541bbb-46e8-3293-9d1d-08246756db63,PCP40373,402 A HIGHLAND AVE J,SOMERVILLE,MA,02144-2511,42.390445,-71.101033,617-284-6252,4520.599999999998,35
7278633d-ddbc-3987-826f-6be9e96303e4,PCP41309,7 FEDERAL ST,DANVERS,MA,01923-3620,42.574174,-70.95051600000001,978-828-4255,5037.239999999997,39
7468f8ee-c2c8-3603-88ff-0bf297df0ab7,PCP41408,263 CONCORD AVE,CAMBRIDGE,MA,02138-1336,42.376043,-71.11868,617-645-7167,6716.319999999995,52
db6e0cea-70b9-3cab-b8fe-1bd1b4b649c3,PCP42340,69 MALDEN ST,REVERE,MA,02151-2234,42.421005,-70.99036,781-284-3200,6974.639999999995,54
737ae7be-959b-3c7f-b998-de3c90996c38,PCP43589,103 GARLAND ST,EVERETT,MA,02149-5066,42.405938,-71.054649,617-389-6270,10074.479999999992,78
2269bc9e-cade-3aaa-a2e5-fbd322cd2ad0,PCP43736,983 BENNINGTON ST,EAST BOSTON,MA,02128-1134,42.375541,-70.970646,617-567-6666,4520.599999999998,36
37a78ec3-505f-361f-b6fa-aaafed77cd01,PCP43815,14 LOON HILL RD,DRACUT,MA,01826-4067,42.679722999999996,-71.30068,978-934-94442,3874.7999999999984,30
945768aa-2200-3476-b042-993a9df74c65,BACK TO YOU PHYSICAL THERAPY AND SPORTS MEDICINE INC.,19 N MAIN ST,SHERBORN,MA,01770-1546,42.231947,-71.372963,617-571-7323,9041.199999999993,70
62b0b608-98d7-399c-bc4d-ff78143e82dc,PCP44540,15 PHEASANT RUN,WELLFLEET,MA,02667-7027,41.916805,-70.0271,617-538-3245,3616.4799999999987,28
d9db4afb-7e45-3b04-871b-9d55a318ea88,PCP45156,77 WINSOR ST,LUDLOW,MA,01056-3471,42.183577,-72.457812,413-583-8326,5553.8799999999965,43
9d958afb-18a5-3976-80f6-fa3ccfbe3432,PCP45375,249 AYER RD,HARVARD,MA,01451-1133,42.504256,-71.588513,978-219-2398,4908.079999999997,38
2a02cf03-5b22-30df-aae4-33f12583be21,PCP45458,51 LIBBY ST,BROCKTON,MA,02302-2949,42.082543,-71.024638,508-587-6060,2454.04,19
27a44976-5577-32f4-be7c-0bc97487b7a6,PCP45692,175 DWIGHT RD,LONGMEADOW,MA,01106-1761,42.047565000000006,-72.57113000000001,413-567-6200,17436.599999999984,136
d13ad923-375b-3e3f-ba7f-16ef918d8807,PCP46134,28 HIGH ST,GREENFIELD,MA,01301-2973,42.614671,-72.597063,413-325-4479,6587.159999999995,51
f34ed325-cb86-3ac3-ae08-6febb2cbd26f,PCP47573,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,617-971-8501,6328.839999999996,49
78fdac6c-2d81-3ec5-a4ee-c17b22988a32,PCP47638,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-499-2103,2841.5199999999995,22
5ff7960c-f292-3861-87a4-7eb8095bfed1,PCP47688,2100 LAKEVIEW AVE,DRACUT,MA,01826-3048,42.679722999999996,-71.30068,781-956-1709,8912.039999999994,69
57af70ba-946b-3109-89a8-82481c300705,COMPREHENSIVE PHYSICAL THERAPY  PC,1037 MAIN ST,LEICESTER,MA,01524-1313,42.238427,-71.91234,508-892-1335,9945.319999999992,77
f2a2d8c7-a446-34c2-b7a4-536d2608331e,PCP48058,25 MARKET ST,SWANSEA,MA,02777-3998,41.758163,-71.21418100000001,774-213-1460,3616.4799999999987,28
6dffe5a9-5380-3a07-98c8-5e9ba17bd7f6,CUMMINGS PHYSICAL THERAPY INC,425 REVERE ST,REVERE,MA,02151-4543,42.421005,-70.99036,781-284-7597,5037.239999999997,39
8a68f537-6489-3f25-961b-17eae948ac37,PCP48797,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,978-744-5991,4908.079999999997,38
4b322499-4ab0-3811-b1a5-88d16de33995,BRIGGS CHIROPRACTIC OFFICE P C,320 CENTRAL ST,SAUGUS,MA,01906-2371,42.468432,-71.01394599999999,781-233-4122,10203.639999999992,79
519d41a1-0b82-3e6b-b4fe-6c00b050c881,PCP49519,1200 CONVERSE ST,LONGMEADOW,MA,01106-1760,42.047565000000006,-72.57113000000001,413-567-0380,774.9599999999999,6
de5f6395-ed2b-384a-b764-9ff5e5e6e1a7,KYLE CORBIN  DC PA,664 TAUNTON AVE,SEEKONK,MA,02771-3117,41.839797999999995,-71.31804699999999,508-336-4114,3228.999999999999,25
81d48546-7545-3eb7-9543-0be8579e6ba1,PAGGI PHYSICAL THERAPY AND SPORTS REHABILITATION  INC,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,845-590-9450,4133.119999999998,32
c78fd2bf-1131-389d-a75a-c5d3f7b1b8ef,JOHN F YEE  MD  PC,596 BROADWAY,EVERETT,MA,02149-3743,42.405938,-71.054649,617-387-3330,4133.119999999998,32
86492428-5235-3b43-8a61-ec9226d28668,PCP49911,90 HIGHLAND AVE,SALEM,MA,01970-2715,42.499248,-70.898204,978-741-7600,8137.079999999994,63
c701b651-52fc-3067-9f4d-ce7c5e72b95d,NORFOLK COUNTY MEDICAL ASSOCIATES INC,844 FRANKLIN ST,WRENTHAM,MA,02093-1223,42.052671000000004,-71.356858,508-384-5000,5424.719999999997,42
9ffda5c5-4aec-3f9a-a83b-185ee3fa53b3,NEWTON SQUARE CHIRO LLC,82 PARK AVE,WORCESTER,MA,01609-1742,42.269478,-71.807783,508-791-5164,4391.439999999998,34
04f553c5-5858-30a6-b318-f1e07a89c8bf,PCP51535,99 WALNUT ST,SAUGUS,MA,01906-1981,42.468432,-71.01394599999999,617-791-4805,5941.359999999996,46
b8b67095-c4ea-3eee-9b55-27e3ae911b52,PCP51599,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,617-726-8691,10332.799999999992,80
d04412db-f1c9-3336-bcc7-4244becae45c,NUTRITION FOR LIFE  INC.,10 MAIN ST,LAKEVILLE,MA,02347-1674,41.834412,-70.957166,508-923-1103,2195.7200000000003,17
35a49dfd-7ce3-3ef2-bbb3-eab67a5f26c3,NEW ENGLAND ORAL SURGERY ASSOCIATES LLC,2 ANDOVER RD,BILLERICA,MA,01821-1916,42.559673,-71.260947,978-667-8600,3228.999999999999,25
b19add35-ad10-304e-b25a-f71442ed4eb4,WELLCARE CHIROPRACTIC CENTER,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,978-658-7700,2712.3599999999997,21
cb17710f-49d2-3153-8939-a3043324d616,PCP53423,18 MOORE ST,BELMONT,MA,02478-2525,42.395317,-71.180284,617-484-1500,4649.7599999999975,36
39245aea-583f-34a8-a898-d79be91e5f48,PCP53549,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-2578,9041.199999999993,70
9cbba625-cd1c-3b19-a562-1b1ddc91674b,ALL-ACCESS PHYSICAL THERAPY  INC.,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,978-860-3154,3745.6399999999985,29
1d6ea69e-7209-337a-9b42-c302b6249fca,LOUIS KUCHNIR  MD  PC,340 MAPLE ST,MARLBOROUGH,MA,01752-3200,42.349616999999995,-71.547214,508-485-7779,6328.839999999996,49
0c15415c-9da3-371c-b7b6-df95c18e2d0c,PCP56256,70 WASHINGTON ST,SALEM,MA,01970-3520,42.499248,-70.898204,781-864-8048,1549.9200000000003,12
6581392f-f0ae-34ae-a479-f66c20ece551,PCP56274,165 MIDDLESEX TPKE,BEDFORD,MA,01730-1424,42.499295000000004,-71.281889,781-275-2830,8912.039999999994,69
f1a7c0be-ba37-3c71-8d8c-9525458eb4df,PCP56698,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,978-934-8319,4133.119999999998,32
f93e59e2-c0e4-3118-a1c2-3234c6dde120,CHARIS CENTER SOUTH  INC.,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,508-947-1901,13690.959999999988,107
b0c10db6-0961-3327-98c1-ec76e3602c60,FITZGERALD AND THEOHARIDIS PC,241 STATION AVE,S YARMOUTH,MA,02664-1863,41.667083,-70.200793,508-398-6055,4908.079999999997,38
60ff6a54-c97b-3af7-8e7a-84df868cb747,DR. GINO MERCADANTE  P.C.,200 CTR ST,LUDLOW,MA,01056-2772,42.183577,-72.457812,413-589-7176,6716.319999999995,52
0c2ebd4f-fe13-37a8-8e58-8496d000eb76,CENTER FOR ORTHOPEDIC REHABILITATION INC,315 COTUIT RD,SANDWICH,MA,02563-3012,41.7132,-70.485737,508-833-1460,3745.6399999999985,29
589dd8ac-9a74-3022-a97f-6cf26288f383,PCP58872,5 MARKET SQ,AMESBURY,MA,01913-2440,42.851284,-70.955837,978-388-3343,5166.399999999997,40
9f912a5b-b833-3fba-9e66-ed3f72cfccaa,BOSTON PAIN SPECIALIST  PC,50 TREMONT ST,MELROSE,MA,02176-2721,42.455723,-71.05901899999999,781-662-7246,3616.4799999999987,28
03f162f5-ad40-3c16-899b-a832b625b0c7,PCP59278,452 PLEASANT ST,MALDEN,MA,02148-8117,42.42938,-71.058706,781-324-8704,1291.6000000000001,10
88b48efa-fd39-3f7a-a554-3d2c84465f71,ORTHOPAEDIC ASSOCIATES INC,1153 CENTRE ST,JAMAICA PLAIN,MA,02130-3446,42.33196,-71.020173,617-522-9461,3358.159999999999,27
b68e69a9-edc3-38c4-9fe1-f4c87fe882a3,PCP59336,6 HILLSIDE TER,LEXINGTON,MA,02420-3405,42.445221999999994,-71.23001500000001,781-861-9797,4262.279999999998,33
ef21bb44-e85f-3e17-8f49-6118113e820d,PCP59364,SPERRY CHIROPRACTIC OFFICE,EASTHAM,MA,02642-0458,41.841572,-69.988926,508-240-0700,4520.599999999998,35
cd19146d-aed8-31e0-baa8-1dc7a6f07e05,JAMES LEVINE AND ASSOCIATES  P.C.,9 COLLEGE ST,SOUTH HADLEY,MA,01075-1421,42.256208,-72.58103,413-534-7400,3874.7999999999984,30
69c94b29-d7fc-3318-ac25-068361776cf0,TAYLOR AND SULLIVAN PLASTIC SURGERY LLC,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,617-492-0620,2454.04,19
4c7bc024-2744-3e7c-9580-98f6f9f0b18c,PCP59734,KING CHIROPRACTIC,CHELMSFORD,MA,01824-3096,42.597055,-71.3697,978-821-9014,8524.559999999994,66
57a4f22d-ee7b-30b0-9ac7-23ab9e72cab9,PCP59814,1 SPRINGFIELD ST,CHICOPEE,MA,01013-2672,42.175668,-72.572257,,4391.439999999998,34
af697ac7-5112-3c05-9ea7-01e65d214259,PCP60041,23 WATER ST,HOLLISTON,MA,01746-2364,42.195951,-71.45343000000001,508-429-2128,5553.8799999999965,43
1219e4da-1f4d-316a-8836-2261543100f6,PCP60816,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4762,42.261006,-71.008988,617-770-0011,6328.839999999996,49
673de314-ba8d-37be-aa07-e0c55e169591,RICHARD P ANDERSON MD PC,300 STAFFORD ST,SPRINGFIELD,MA,01104-3583,42.115454,-72.539978,413-732-9600,9041.199999999993,71
f328daa7-8d25-311b-a389-795a7bf03a47,PCP61523,37 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,617-264-8866,2841.5199999999995,22
82be28cd-5bd8-3a67-94da-c7450ffad4ad,PCP61723,175 DERBY ST,HINGHAM,MA,02043-4028,42.224319,-70.880673,781-749-1300,8912.039999999994,69
f7d09361-3f06-3381-881d-104239e98d7d,MOSS GROUP INC,363 GREAT RD,BEDFORD,MA,01730-2832,42.499295000000004,-71.281889,978-835-5000,4133.119999999998,32
164d13cd-556e-3703-a210-ba21be106f2d,PROFESSIONAL MEDICAL ASSOCIATES P.C.,1155 CENTRE ST,JAMAICA PLAIN,MA,02130-3432,42.33196,-71.020173,617-524-4431,6716.319999999995,52
246c0770-421c-3d8b-8c21-b760f2824047,PCP62291,12 POND ST,NATICK,MA,01760-3026,42.284822,-71.348811,508-650-0200,6457.999999999995,50
66e57e95-78f4-38b9-bd2e-20fadbc2e34a,CHIROPRACTIC CARE CENTERS INC,503 ELECTRIC AVE,FITCHBURG,MA,01420-5371,42.601977000000005,-71.81586999999999,978-353-7716,6328.839999999996,49
381810b7-3f4a-3617-91d3-febf2f0f2fbd,PCP62457,36 WOBURN ST,READING,MA,01867-2973,42.535183,-71.105423,617-332-9887,5295.559999999997,41
a36e6754-382c-3948-92a7-6c1429835714,BOSTON SPORTS MEDICINE INC,36 ARLINGTON ST,WATERTOWN,MA,02472-5001,42.369451,-71.177925,617-926-2300,3745.6399999999985,29
53ece30b-27b6-3430-86e5-c8e3f1d55082,PCP62677,433 TEATICKET HWY,TEATICKET,MA,02536-6545,41.562579,-70.587349,508-548-7722,4908.079999999997,38
87c6a47c-dcb5-36f4-a7df-c295d46b135c,PCP62815,10 MAPLE ST,MIDDLETON,MA,01949-9998,42.610513,-71.007118,978-777-3674,8782.879999999994,68
7d27aadc-d527-3c82-874d-f28f0eabd538,PUTNOI EYE CARE PC,20 HOPE AVE,WALTHAM,MA,02453-2717,42.388921,-71.24226800000001,781-894-2020,5683.039999999996,44
f7fd8ba5-ee6e-30a5-b8cd-9da08d485b8d,PAGE ENTERPRISES INC,27 E MAIN ST,WEBSTER,MA,01570-2310,42.047075,-71.845805,508-943-8895,3228.999999999999,25
d3a37ebc-8040-3403-a9fb-803082ed6ee0,PCP64498,320 BOLTON ST,MARLBOROUGH,MA,01752-3980,42.349616999999995,-71.547214,508-485-0801,5166.399999999997,40
eb3d672f-1e4c-3da4-a185-d6c3af0275b0,MAURA MCGRANE  MD  PC,83 HERRICK ST,BEVERLY,MA,01915-2756,42.556659,-70.84496,978-922-9778,4778.919999999997,37
fdc50404-f4c8-3e14-848f-e111593be656,PCP64595,611 MAIN ST,WINCHESTER,MA,01890-1900,42.452752000000004,-71.144319,781-721-7311,4649.7599999999975,36
a2295b1f-c81f-3d81-8eec-33e1ec1a2593,PCP65173,331 W GROVE ST,MIDDLEBORO,MA,02346-1498,41.894223,-70.925689,508-965-6582,4908.079999999997,38
491c89c9-1f40-32f9-acaa-737c9fd64345,PCP65867,76 SUMMER ST,FITCHBURG,MA,01420-5786,42.601977000000005,-71.81586999999999,978-597-5246,2712.3599999999997,21
c0e5b5c1-06ff-3c39-b600-90de0f4fc39f,PCP65886,339 WASHINGTON ST,DEDHAM,MA,02026-1870,42.246871999999996,-71.179462,617-610-8829,4262.279999999998,33
8db624ce-6528-3b8b-9a25-e60e6fc7893c,INTEGRATIVE MEDICINE AND HOLISTIC WELLNESS CENTERS LLC,677 W MAIN ST,HYANNIS,MA,02601-3493,41.647227,-70.249978,508-790-0606,4133.119999999998,32
ba1ba4e5-cedf-3b83-8501-3e32b4581945,PCP66345,1214 BENNINGTON ST,EAST BOSTON,MA,02128-1203,42.375541,-70.970646,617-569-6607,11495.23999999999,89
a0739c15-6ea1-3c5e-9828-979a9eef50b3,PCP66385,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,617-492-0630,6974.639999999995,54
1f38c5ba-854b-304a-8d59-907d83a33066,PCP66505,300 MT AUBURN ST,CAMBRIDGE,MA,02138-5600,42.376043,-71.11868,617-492-4450,1291.6000000000001,10
5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,CRABBE CHIROPRACTIC  INC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,508-998-2800,4133.119999999998,32
050491a4-3790-33f7-ab00-ac2c99fb8e1d,PCP66681,175 DWIGHT RD,LONGMEADOW,MA,01106-1767,42.047565000000006,-72.57113000000001,413-565-5171,9299.519999999993,73
61e5780f-a04f-3d6c-baca-b734ea80f00c,PCP66707,101 CLARK RD,BROOKLINE,MA,02445-5846,42.323853,-71.142003,617-277-1753,1679.0800000000004,13
151d212f-8299-313f-88fb-3a7b3c6d416b,PCP67141,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,781-308-2259,4778.919999999997,37
71eb37ec-c5d2-3811-b4a4-833a12704462,CHARLES M COLLINS MD LTD,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,508-324-1171,7362.119999999994,57
bd719d9b-6e23-37de-bd47-fcffcda6d6bf,PCP67535,106 SPRING ST,NEW BEDFORD,MA,02740-5951,41.661303000000004,-70.937913,508-837-9587,3616.4799999999987,28
c1414e2c-48df-3428-92a4-ac36114a2a45,ORTHOPEDIC AND SPORTS PHYSICAL THERAPY OF CAPE COD LLC,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,774-237-0832,8782.879999999994,69
6cd92968-eb86-3d27-b3cf-05a3987d2cba,PCP67912,1213 MAIN ST,HOLDEN,MA,01520-1017,42.355801,-71.862574,508-864-5626,4391.439999999998,34
09825e33-18f3-3238-b028-1047fc257abf,PCP68093,76 SUMMER ST,FITCHBURG,MA,01420-5705,42.601977000000005,-71.81586999999999,978-342-6070,2324.88,18
2750abe9-8b0d-3e3d-aeed-c598fb583d3b,PCP68178,14 MAIN ST,WEST STOCKBRIDGE,MA,01266-9707,42.312354,-73.388044,413-232-0157,9557.839999999993,74
0ace4c03-6649-39df-859c-d8598c2b213f,PCP68425,919 MAIN ST,CLINTON,MA,01510-1613,42.411887,-71.690005,978-365-6044,3358.159999999999,26
9a8dbf11-e712-34d1-a62b-f5f39dec1cc4,PCP69362,14 PROSPECT ST,ROCKPORT,MA,01966-2132,42.656952000000004,-70.60463,978-764-4052,6457.999999999995,50
c7f7cd0d-b845-3352-97be-4170b26dadf7,PCP69454,20 HOPE AVE,WALTHAM,MA,02453-2721,42.388921,-71.24226800000001,781-893-8762,1162.44,9
59db826f-9e1b-348a-b54d-896d4791e493,PCP69500,401 STOCKBRIDGE RD,GREAT BARRINGTON,MA,01230-1972,42.221851,-73.333044,413-644-8810,7491.279999999994,58
adde722b-08fd-3126-89de-266acc35aeb6,PCP69601,218 BOSTON ST,TOPSFIELD,MA,01983-2233,42.641379,-70.94344,978-887-01012,5812.199999999996,45
33cc0874-8bc5-3233-a287-9436ac374724,PCP69704,540 MAIN ST,WEYMOUTH,MA,02190-1818,42.206676,-70.94584499999998,781-340-6420,2324.88,18
cfdd8c47-ad93-3108-90d4-5acd3a787966,PCP70048,6 PLEASANT ST,MALDEN,MA,02148-5167,42.42938,-71.058706,781-910-4483,5941.359999999996,46
b932053e-2f85-3fe6-93a6-35484f8ae63d,AUTUMN GRACE MEDICAL ASSOCIATES  PC,188 BROADWAY,METHUEN,MA,01844-3862,42.742751,-71.178588,978-682-3939,4908.079999999997,38
7e0dbcaf-70aa-3da4-9780-5f31d0e23b6d,PCP70575,3 ALLIED DR,DEDHAM,MA,02026-6148,42.246871999999996,-71.179462,617-645-4819,5166.399999999997,40
5fb13e00-97fc-3a7c-be52-fd19e5e96d7c,PCP70933,103 MYRON ST,WEST SPRINFIELD,MA,01089-1598,42.125451,-72.649734,508-898-8650,4908.079999999997,38
138270f4-99ee-394e-ba4a-b7ea1cd0c17d,PCP71352,130 COLLEGE ST,SOUTH HADLEY,MA,01075-1532,42.256208,-72.58103,413-532-1177,7878.759999999994,62
d4dac97c-d36a-31a2-91b8-ee39bd16afba,PCP71576,100 OLD BILLERICA RD,BEDFORD,MA,01730-1267,42.499295000000004,-71.281889,781-275-8700,6070.519999999996,47
80197b18-7cec-34c2-a971-adc104a7560a,PCP72078,150 PLEASANT ST,EASTHAMPTON,MA,01027-1179,42.265435,-72.670813,413-535-6267,5424.719999999997,43
ea4b4b79-85fe-3b92-82ca-09d2e731c55b,BOSTON SPORTS MEDICINE INC,14 MCGRATH HWY,SOMERVILLE,MA,02143-4505,42.390445,-71.101033,617-623-6300,7362.119999999994,57
c03afdc3-c4da-3d00-8916-e4fde08e187c,PCP72513,817 MERRIMACK ST,LOWELL,MA,01854-3548,42.63898,-71.321141,978-458-7510,4908.079999999997,38
a8528b4e-d267-3dd5-9e49-1cc72db3a060,PCP72713,838 WASHINGTON ST,HOLLISTON,MA,01746-3600,42.195951,-71.45343000000001,508-429-5558,7232.959999999995,56
b2549b86-863d-3ce9-9500-d7a55db0948b,PCP72922,35 GREEN ST,MELROSE,MA,02176-2811,42.455723,-71.05901899999999,781-661-0101,8653.719999999994,68
221170d0-1e4a-3843-8851-9e22fa209be2,PCP73076,425 ROUTE 6A,E SANDWICH,MA,02537-1470,41.734214,-70.430683,508-888-1130,6845.479999999995,53
25bd11c3-6d36-3de6-9373-56b517d06a18,NEW ENGLAND NEPHROLOGY ASSOCIATES,2100 DORCHESTER AVE,DORCHESTER,MA,02124-5615,42.33196,-71.020173,617-298-2475,6199.679999999996,49
2f845cb2-d763-3e4c-b22a-3ae2322eda00,PCP73962,1021 MAIN ST,WINCHESTER,MA,01890-1971,42.452752000000004,-71.144319,781-862-9346,1937.4000000000005,15
5e912b42-5e81-3ad7-81e3-1dd00ab5320a,PAUL E GREENFIELD,52 CREST AVE,WINTHROP,MA,02152-1064,42.375541,-70.970646,617-846-7088,9299.519999999993,73
4086dff6-39dd-3878-ae27-9867eaea4788,ESSEX ORTHOPAEDICS AND OPTIMA SPORT MEDICINE PLLC,70 E ST,METHUEN,MA,01844-4597,42.742751,-71.178588,978-687-0156,5812.199999999996,45
500ac1cd-8b69-3e9c-a449-5066f9968462,RUSSELL AND JANE FRADKIN LLC,999 PROVIDENCE RD,WHITINSVILLE,MA,01588-2123,42.119228,-71.67182199999999,508-234-6681,3745.6399999999985,29
dd406540-fa97-3a90-858e-0a0ea61cf07b,PCP74147,999 N MAIN ST,RANDOLPH,MA,02368-3072,42.178993,-71.052654,781-986-3668,4908.079999999997,38
8780bc76-4c8b-38cd-b355-434a3d8f51ba,ANDREW S JUSKO MD PC,382 N MAIN ST,EAST LONGMEADOW,MA,01028-1830,42.062378,-72.498111,413-525-8601,8266.239999999994,64
d8052514-eead-3bd7-8d8c-1c0fb8fae2b6,PCP74758,49 HANCOCK ST,CAMBRIDGE,MA,02139-3188,42.376043,-71.11868,617-628-3163,6587.159999999995,51
12903b28-51b7-3322-b575-0a43c7723c6b,PCP74818,1666 MASSACHUSETTS AVE,LEXINGTON,MA,02420-5317,42.445221999999994,-71.23001500000001,781-879-5583,7232.959999999995,56
a821389d-3879-3b6a-9201-87858107fdce,ESSEX ORTHOPAEDICS AND OPTIMA SPORT MEDICINE PLLC,138 HAVERHILL ST,ANDOVER,MA,01810-1509,42.648044,-71.161751,978-475-2880,8912.039999999994,69
b434688a-d070-3209-8b6b-cf0f67db2a76,PCP75023,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3766,42.503227,-71.201713,781-718-7754,10849.439999999991,84
e95b06ff-595e-3c87-b010-fef72ed3e357,PCP75555,77 WINSOR ST,LUDLOW,MA,01056-3470,42.183577,-72.457812,,2195.7200000000003,17
63103d90-2e0a-3230-8b20-2a844e1ddd5c,PATHOLOGY ASSOCIATES OF STURDY MEMORIAL HOSPITAL INC,211 PARK ST,ATTLEBORO,MA,02703-3143,41.931653000000004,-71.294503,508-236-7812,4908.079999999997,38
49a2c683-61e9-340a-83b1-180d87b01c03,PROFESSIONAL PHYSICAL THERAPY AND SPORTS MEDICINE INC,620 OLD W CENTRAL ST,FRANKLIN,MA,02038-2912,42.084858,-71.41057099999998,508-528-6100,10461.959999999992,82
25aa4b67-e34a-350b-aa84-1e31388dcabb,ASSOCIATES OF SOUTH SHORE DERMATOLOGY LLC,199 REEDSDALE RD,MILTON,MA,02186-3926,42.241557,-71.082432,617-696-5300,5037.239999999997,39
fb28cf4c-955b-32c7-906e-4b9ad6f5678a,LC HOLBROOK  INC.,169 N FRANKLIN ST,HOLBROOK,MA,02343-1111,42.140346,-70.997861,781-767-5200,10978.599999999991,86
09548a91-70ff-3bb3-8f61-ee52f80665c2,PIONEER VALLEY OPHTHALMIC CONSULTANTS  P.C.,10 HOSPITAL DR,HOLYOKE,MA,01040-6643,42.211656,-72.642448,413-536-3010,6199.679999999996,48
524c18ff-973f-312c-92b1-5794da94c565,PCP80177,923 ROUTE 6A,YARMOUTH PORT,MA,02675-2159,41.706920000000004,-70.221117,508-274-1067,3745.6399999999985,29
c798cb19-22cb-3994-a48b-7151820ef3ce,SHEINKOPF AND TOMASIK EYE CARE ASSOCIATES,279 STATION AVE,SOUTH YARMOUTH,MA,02664-1842,41.667083,-70.200793,508-398-6333,4133.119999999998,32
55702325-62af-36d2-ab79-8141f6100da4,PCP80613,875 MASSACUSETTS AVE,CAMBRIDGE,MA,02139,42.376043,-71.11868,617-283-6336,4003.959999999998,31
b7367199-f783-3a8d-8227-f38a2ec18d06,PCP80689,19 WHEELOCK ST,SHREWSBURY,MA,01545-1834,42.284766999999995,-71.714228,508-845-6510,5166.399999999997,40
6f30e0bc-bef3-33e0-a1f3-400d919f7c59,PCP80741,23 VILLAGE INN RD,WESTMINSTER,MA,01473-1660,42.5546,-71.90544,978-875-6200,5683.039999999996,44
d9aed10c-3655-3a5f-8727-ddb14d964cf0,PCP80782,316 W MAIN ST,NORTON,MA,02766-2100,41.965340999999995,-71.18178,508-223-5552,7491.279999999994,58
aeda79cb-3b94-3c59-898e-2d0ac9cdecba,MARK H. ABENSOHN  M.D.  L.L.C.,266 MAIN ST,MEDFIELD,MA,02052-2018,42.184599,-71.305307,508-359-8141,1937.4000000000005,15
75bce424-82dd-3c8e-9a24-8bb2b2939174,PCP81055,180 SHIRLEY AVE,REVERE,MA,02151-3257,42.421005,-70.99036,781-284-5954,8912.039999999994,69
d6fe4d69-bc30-3804-80e2-fe989a82e951,PCP81754,675 PARAMOUNT DR,RAYNHAM,MA,02767-5416,41.930477,-71.046214,508-977-9980,6716.319999999995,52
7e54a5b1-55c2-3acd-9d4c-2afcff354ff0,INTER MED ASSOCIATES  P.C.,72 CUDWORTH RD,WEBSTER,MA,01570-3106,42.047075,-71.845805,508-461-0011,7749.599999999994,61
